type,w_title,w_full,w_current,w_problem,w_proposal,w_article,precision_at_5,precision_at_10,ndcg_at_10,mrr,average_relevance,average_legal_meaning_score,num_evaluated_pairs,num_unlabeled_pairs,num_sources,objective_score,candidate_recall_objective,ranking_objective,w_raw,w_structured,w_problem_proposal,w_weighted_field,w_cleaned,w_hybrid
final_ensemble,,,,,,,0.336,0.2375,0.8029,0.6379,1.4126,35.17,732,18,75,0.5364,0.4384,0.6518,0.15,0.35,0.1,0.05,0.1,0.25
final_ensemble,,,,,,,0.3387,0.2391,0.7989,0.6361,1.4145,35.14,731,19,75,0.5362,0.4403,0.6499,0.15,0.35,0.1,0.05,0.15,0.2
final_ensemble,,,,,,,0.3413,0.2349,0.7965,0.6357,1.4074,35.06,729,21,75,0.5367,0.4374,0.6492,0.15,0.35,0.1,0.05,0.2,0.15
final_ensemble,,,,,,,0.344,0.2385,0.8053,0.6369,1.4268,35.72,731,19,75,0.541,0.4431,0.6541,0.15,0.35,0.1,0.1,0.0,0.3
final_ensemble,,,,,,,0.344,0.2386,0.8047,0.6363,1.426,35.73,730,20,75,0.5407,0.4431,0.6536,0.15,0.35,0.1,0.1,0.05,0.25
final_ensemble,,,,,,,0.344,0.2389,0.8042,0.6363,1.428,35.8,729,21,75,0.5405,0.4435,0.6534,0.15,0.35,0.1,0.1,0.1,0.2
final_ensemble,,,,,,,0.344,0.2363,0.808,0.6385,1.4156,35.53,729,21,75,0.5421,0.4401,0.6559,0.15,0.35,0.1,0.1,0.15,0.15
final_ensemble,,,,,,,0.3467,0.2364,0.8056,0.6444,1.4268,35.74,731,19,75,0.5439,0.4425,0.6574,0.15,0.35,0.1,0.15,0.0,0.25
final_ensemble,,,,,,,0.344,0.2364,0.8035,0.6431,1.426,35.74,730,20,75,0.5417,0.4417,0.6555,0.15,0.35,0.1,0.15,0.05,0.2
final_ensemble,,,,,,,0.344,0.235,0.8046,0.6439,1.4198,35.66,729,21,75,0.5422,0.44,0.6562,0.15,0.35,0.1,0.15,0.1,0.15
final_ensemble,,,,,,,0.352,0.2329,0.8069,0.6526,1.4184,35.59,729,21,75,0.5486,0.4405,0.6619,0.15,0.35,0.1,0.2,0.0,0.2
final_ensemble,,,,,,,0.352,0.2338,0.8054,0.6526,1.4192,35.54,730,20,75,0.5481,0.4412,0.6612,0.15,0.35,0.1,0.2,0.05,0.15
final_ensemble,,,,,,,0.344,0.238,0.7941,0.6378,1.4135,35.06,728,22,75,0.5378,0.4408,0.6494,0.15,0.35,0.15,0.0,0.0,0.35
final_ensemble,,,,,,,0.3467,0.2366,0.7922,0.6311,1.4093,34.96,728,22,75,0.5372,0.44,0.6467,0.15,0.35,0.15,0.0,0.05,0.3
final_ensemble,,,,,,,0.344,0.234,0.7926,0.6231,1.4005,34.75,729,21,75,0.5344,0.4365,0.6436,0.15,0.35,0.15,0.0,0.1,0.25
final_ensemble,,,,,,,0.344,0.2353,0.793,0.6298,1.4019,34.78,729,21,75,0.5359,0.4375,0.6461,0.15,0.35,0.15,0.0,0.15,0.2
final_ensemble,,,,,,,0.344,0.234,0.7899,0.6342,1.3978,34.72,729,21,75,0.5358,0.4361,0.6462,0.15,0.35,0.15,0.0,0.2,0.15
final_ensemble,,,,,,,0.3387,0.2345,0.7992,0.6311,1.409,35.06,731,19,75,0.5353,0.4367,0.6483,0.15,0.35,0.15,0.05,0.0,0.3
final_ensemble,,,,,,,0.3413,0.2372,0.7974,0.6311,1.4159,35.18,731,19,75,0.5361,0.44,0.648,0.15,0.35,0.15,0.05,0.05,0.25
final_ensemble,,,,,,,0.3413,0.2343,0.7951,0.6304,1.4063,35.0,731,19,75,0.5353,0.4369,0.6467,0.15,0.35,0.15,0.05,0.1,0.2
final_ensemble,,,,,,,0.3413,0.233,0.7947,0.6304,1.4036,34.94,731,19,75,0.5351,0.4357,0.6465,0.15,0.35,0.15,0.05,0.15,0.15
final_ensemble,,,,,,,0.344,0.2385,0.8045,0.6334,1.4227,35.57,731,19,75,0.54,0.4425,0.6525,0.15,0.35,0.15,0.1,0.0,0.25
final_ensemble,,,,,,,0.344,0.2358,0.8061,0.6363,1.4145,35.38,731,19,75,0.5411,0.4397,0.6542,0.15,0.35,0.15,0.1,0.05,0.2
final_ensemble,,,,,,,0.3467,0.2345,0.8069,0.6363,1.411,35.29,730,20,75,0.5427,0.439,0.6551,0.15,0.35,0.15,0.1,0.1,0.15
final_ensemble,,,,,,,0.3467,0.2321,0.8053,0.6351,1.4107,35.3,728,22,75,0.542,0.4375,0.654,0.15,0.35,0.15,0.15,0.0,0.2
final_ensemble,,,,,,,0.3413,0.2318,0.8044,0.6354,1.4088,35.28,729,21,75,0.539,0.4357,0.6526,0.15,0.35,0.15,0.15,0.05,0.15
final_ensemble,,,,,,,0.3493,0.2277,0.8068,0.6462,1.4003,35.13,727,23,75,0.5459,0.434,0.6591,0.15,0.35,0.15,0.2,0.0,0.15
final_ensemble,,,,,,,0.344,0.2286,0.7959,0.6276,1.3923,34.53,729,21,75,0.5363,0.432,0.6466,0.15,0.35,0.2,0.0,0.0,0.3
final_ensemble,,,,,,,0.3413,0.2273,0.7937,0.6209,1.3855,34.35,729,21,75,0.5329,0.4295,0.6427,0.15,0.35,0.2,0.0,0.05,0.25
final_ensemble,,,,,,,0.3413,0.2286,0.7917,0.6269,1.3855,34.36,729,21,75,0.5335,0.4303,0.6439,0.15,0.35,0.2,0.0,0.1,0.2
final_ensemble,,,,,,,0.3413,0.2291,0.7891,0.6247,1.386,34.36,728,22,75,0.5323,0.4307,0.642,0.15,0.35,0.2,0.0,0.15,0.15
final_ensemble,,,,,,,0.3413,0.2277,0.799,0.6282,1.394,34.69,731,19,75,0.536,0.431,0.6477,0.15,0.35,0.2,0.05,0.0,0.25
final_ensemble,,,,,,,0.3413,0.2277,0.8001,0.6269,1.3926,34.67,731,19,75,0.5361,0.4308,0.6477,0.15,0.35,0.2,0.05,0.05,0.2
final_ensemble,,,,,,,0.3413,0.2263,0.7977,0.6276,1.3871,34.57,731,19,75,0.5355,0.4292,0.6469,0.15,0.35,0.2,0.05,0.1,0.15
final_ensemble,,,,,,,0.3467,0.2313,0.804,0.6354,1.4036,35.08,731,19,75,0.5416,0.436,0.6535,0.15,0.35,0.2,0.1,0.0,0.2
final_ensemble,,,,,,,0.3467,0.2306,0.8039,0.6354,1.3973,34.89,730,20,75,0.5416,0.4346,0.6535,0.15,0.35,0.2,0.1,0.05,0.15
final_ensemble,,,,,,,0.344,0.2287,0.8069,0.644,1.4003,35.06,727,23,75,0.5429,0.4333,0.6573,0.15,0.35,0.2,0.15,0.0,0.15
final_ensemble,,,,,,,0.3413,0.2276,0.7939,0.6282,1.3824,34.3,727,23,75,0.5345,0.4292,0.6454,0.15,0.35,0.25,0.0,0.0,0.25
final_ensemble,,,,,,,0.3413,0.2276,0.7914,0.6282,1.3796,34.24,727,23,75,0.5337,0.4288,0.6443,0.15,0.35,0.25,0.0,0.05,0.2
final_ensemble,,,,,,,0.3387,0.2273,0.7895,0.6242,1.3793,34.26,725,25,75,0.531,0.4279,0.6415,0.15,0.35,0.25,0.0,0.1,0.15
final_ensemble,,,,,,,0.344,0.2237,0.7986,0.6264,1.3781,34.3,730,20,75,0.5369,0.4269,0.6474,0.15,0.35,0.25,0.05,0.0,0.2
final_ensemble,,,,,,,0.344,0.2255,0.8012,0.6278,1.3827,34.45,729,21,75,0.5379,0.4287,0.6491,0.15,0.35,0.25,0.05,0.05,0.15
final_ensemble,,,,,,,0.3467,0.228,0.8082,0.6341,1.3896,34.72,729,21,75,0.5426,0.4319,0.655,0.15,0.35,0.25,0.1,0.0,0.15
final_ensemble,,,,,,,0.3413,0.2261,0.79,0.6249,1.3673,33.92,727,23,75,0.5326,0.4261,0.6425,0.15,0.35,0.3,0.0,0.0,0.2
final_ensemble,,,,,,,0.3387,0.2266,0.792,0.6238,1.371,33.99,725,25,75,0.5317,0.4263,0.6425,0.15,0.35,0.3,0.0,0.05,0.15
final_ensemble,,,,,,,0.3387,0.2258,0.8017,0.6278,1.3819,34.49,728,22,75,0.5354,0.4274,0.6482,0.15,0.35,0.3,0.05,0.0,0.15
final_ensemble,,,,,,,0.3493,0.2379,0.7981,0.6441,1.4164,35.13,730,20,75,0.5429,0.4425,0.6544,0.15,0.4,0.1,0.0,0.0,0.35
final_ensemble,,,,,,,0.344,0.2379,0.8017,0.6508,1.4178,35.16,730,20,75,0.5427,0.4414,0.6573,0.15,0.4,0.1,0.0,0.05,0.3
final_ensemble,,,,,,,0.344,0.238,0.7967,0.6446,1.4164,35.08,730,20,75,0.5399,0.4413,0.6529,0.15,0.4,0.1,0.0,0.1,0.25
final_ensemble,,,,,,,0.3467,0.2358,0.7967,0.6358,1.4074,34.95,729,21,75,0.5395,0.4393,0.6504,0.15,0.4,0.1,0.0,0.15,0.2
final_ensemble,,,,,,,0.3467,0.2329,0.7983,0.6358,1.3973,34.73,730,20,75,0.54,0.436,0.6511,0.15,0.4,0.1,0.0,0.2,0.15
final_ensemble,,,,,,,0.3387,0.2385,0.8051,0.6474,1.4202,35.53,733,17,75,0.5404,0.4408,0.6566,0.15,0.4,0.1,0.05,0.0,0.3
final_ensemble,,,,,,,0.344,0.2401,0.8042,0.6396,1.4249,35.65,732,18,75,0.5412,0.4438,0.6545,0.15,0.4,0.1,0.05,0.05,0.25
final_ensemble,,,,,,,0.344,0.2386,0.8054,0.6389,1.4221,35.57,732,18,75,0.5414,0.4425,0.6548,0.15,0.4,0.1,0.05,0.1,0.2
final_ensemble,,,,,,,0.3413,0.236,0.8046,0.6385,1.4126,35.38,732,18,75,0.5397,0.4388,0.6538,0.15,0.4,0.1,0.05,0.15,0.15
final_ensemble,,,,,,,0.344,0.2376,0.8032,0.6363,1.4249,35.7,732,18,75,0.5402,0.4423,0.6529,0.15,0.4,0.1,0.1,0.0,0.25
final_ensemble,,,,,,,0.344,0.235,0.8053,0.6363,1.4186,35.53,731,19,75,0.5409,0.4398,0.6539,0.15,0.4,0.1,0.1,0.05,0.2
final_ensemble,,,,,,,0.344,0.2337,0.806,0.6365,1.4118,35.39,731,19,75,0.5411,0.438,0.6543,0.15,0.4,0.1,0.1,0.1,0.15
final_ensemble,,,,,,,0.344,0.2345,0.805,0.6378,1.4202,35.53,733,17,75,0.5411,0.4397,0.6543,0.15,0.4,0.1,0.15,0.0,0.2
final_ensemble,,,,,,,0.3413,0.2343,0.8085,0.6438,1.4151,35.45,730,20,75,0.542,0.4382,0.6574,0.15,0.4,0.1,0.15,0.05,0.15
final_ensemble,,,,,,,0.3547,0.2327,0.8105,0.6551,1.4106,35.33,733,17,75,0.5515,0.4399,0.665,0.15,0.4,0.1,0.2,0.0,0.15
final_ensemble,,,,,,,0.344,0.2385,0.7978,0.6446,1.411,35.03,730,20,75,0.5403,0.4407,0.6534,0.15,0.4,0.15,0.0,0.0,0.3
final_ensemble,,,,,,,0.344,0.2358,0.7989,0.6431,1.4082,35.0,730,20,75,0.5403,0.4387,0.6534,0.15,0.4,0.15,0.0,0.05,0.25
final_ensemble,,,,,,,0.344,0.233,0.797,0.6298,1.3986,34.69,730,20,75,0.5371,0.4356,0.6479,0.15,0.4,0.15,0.0,0.1,0.2
final_ensemble,,,,,,,0.344,0.23,0.7925,0.6291,1.3822,34.35,730,20,75,0.5356,0.4313,0.6456,0.15,0.4,0.15,0.0,0.15,0.15
final_ensemble,,,,,,,0.3413,0.2401,0.803,0.6374,1.4274,35.59,730,20,75,0.539,0.4435,0.6527,0.15,0.4,0.15,0.05,0.0,0.25
final_ensemble,,,,,,,0.3413,0.2369,0.8019,0.6321,1.4135,35.28,728,22,75,0.5376,0.4395,0.6503,0.15,0.4,0.15,0.05,0.05,0.2
final_ensemble,,,,,,,0.3413,0.2369,0.8025,0.633,1.4093,35.16,728,22,75,0.538,0.4389,0.6509,0.15,0.4,0.15,0.05,0.1,0.15
final_ensemble,,,,,,,0.344,0.2322,0.8034,0.6336,1.4016,35.02,732,18,75,0.5397,0.4356,0.6521,0.15,0.4,0.15,0.1,0.0,0.2
final_ensemble,,,,,,,0.344,0.2349,0.8038,0.6365,1.4057,35.15,732,18,75,0.5404,0.4378,0.6533,0.15,0.4,0.15,0.1,0.05,0.15
final_ensemble,,,,,,,0.3467,0.2301,0.8061,0.6361,1.4041,35.16,730,20,75,0.5424,0.4353,0.6547,0.15,0.4,0.15,0.15,0.0,0.15
final_ensemble,,,,,,,0.344,0.2277,0.8012,0.6371,1.3855,34.39,729,21,75,0.5398,0.4304,0.6523,0.15,0.4,0.2,0.0,0.0,0.25
final_ensemble,,,,,,,0.344,0.2262,0.7949,0.6338,1.3767,34.2,730,20,75,0.5372,0.4282,0.6483,0.15,0.4,0.2,0.0,0.05,0.2
final_ensemble,,,,,,,0.344,0.2238,0.7983,0.6307,1.3649,33.97,729,21,75,0.5376,0.425,0.6488,0.15,0.4,0.2,0.0,0.1,0.15
final_ensemble,,,,,,,0.3413,0.23,0.808,0.6301,1.3929,34.8,728,22,75,0.5391,0.4323,0.6524,0.15,0.4,0.2,0.05,0.0,0.2
final_ensemble,,,,,,,0.3387,0.23,0.807,0.6368,1.3929,34.8,728,22,75,0.5388,0.4316,0.6538,0.15,0.4,0.2,0.05,0.05,0.15
final_ensemble,,,,,,,0.344,0.2263,0.8099,0.6321,1.3907,34.84,732,18,75,0.5414,0.4304,0.6545,0.15,0.4,0.2,0.1,0.0,0.15
final_ensemble,,,,,,,0.3413,0.2262,0.7951,0.6349,1.3731,34.12,729,21,75,0.5362,0.427,0.6483,0.15,0.4,0.25,0.0,0.0,0.2
final_ensemble,,,,,,,0.3413,0.2265,0.7976,0.6311,1.3723,34.13,728,22,75,0.5362,0.4271,0.6481,0.15,0.4,0.25,0.0,0.05,0.15
final_ensemble,,,,,,,0.3387,0.2274,0.806,0.6375,1.386,34.59,728,22,75,0.5387,0.429,0.6536,0.15,0.4,0.25,0.05,0.0,0.15
final_ensemble,,,,,,,0.3413,0.2237,0.8007,0.6344,1.3623,33.92,726,24,75,0.5377,0.4239,0.6506,0.15,0.4,0.3,0.0,0.0,0.15
final_ensemble,,,,,,,0.3573,0.2451,0.7971,0.6239,1.4144,35.07,736,14,75,0.5426,0.4485,0.6485,0.2,0.1,0.1,0.0,0.15,0.45
final_ensemble,,,,,,,0.3573,0.2484,0.7926,0.6248,1.4245,35.27,735,15,75,0.5414,0.452,0.6468,0.2,0.1,0.1,0.0,0.2,0.4
final_ensemble,,,,,,,0.3653,0.247,0.8044,0.6345,1.4183,35.24,734,16,75,0.5509,0.4523,0.6571,0.2,0.1,0.1,0.05,0.1,0.45
final_ensemble,,,,,,,0.3573,0.251,0.801,0.6274,1.4264,35.41,734,16,75,0.5444,0.4539,0.6515,0.2,0.1,0.1,0.05,0.15,0.4
final_ensemble,,,,,,,0.3547,0.2496,0.7999,0.6281,1.4243,35.32,733,17,75,0.5429,0.4521,0.6507,0.2,0.1,0.1,0.05,0.2,0.35
final_ensemble,,,,,,,0.376,0.244,0.8078,0.6396,1.4213,35.37,731,19,75,0.5583,0.4536,0.6626,0.2,0.1,0.1,0.1,0.05,0.45
final_ensemble,,,,,,,0.3707,0.2427,0.8077,0.6372,1.4172,35.26,731,19,75,0.5551,0.4509,0.6606,0.2,0.1,0.1,0.1,0.1,0.4
final_ensemble,,,,,,,0.36,0.2454,0.8088,0.6331,1.4167,35.15,732,18,75,0.5493,0.4497,0.6575,0.2,0.1,0.1,0.1,0.15,0.35
final_ensemble,,,,,,,0.3547,0.2457,0.8038,0.6191,1.4145,35.07,731,19,75,0.5423,0.4483,0.6493,0.2,0.1,0.1,0.1,0.2,0.3
final_ensemble,,,,,,,0.376,0.2431,0.8124,0.6432,1.4276,35.63,732,18,75,0.5604,0.454,0.6659,0.2,0.1,0.1,0.15,0.0,0.45
final_ensemble,,,,,,,0.376,0.2431,0.8091,0.6414,1.4262,35.62,732,18,75,0.559,0.4538,0.6638,0.2,0.1,0.1,0.15,0.05,0.4
final_ensemble,,,,,,,0.3707,0.2431,0.8094,0.6436,1.4262,35.62,732,18,75,0.5569,0.4525,0.6636,0.2,0.1,0.1,0.15,0.1,0.35
final_ensemble,,,,,,,0.3573,0.2431,0.8091,0.6434,1.4221,35.49,732,18,75,0.5501,0.4485,0.6607,0.2,0.1,0.1,0.15,0.15,0.3
final_ensemble,,,,,,,0.36,0.2436,0.8132,0.6419,1.4123,35.3,730,20,75,0.5523,0.448,0.6626,0.2,0.1,0.1,0.15,0.2,0.25
final_ensemble,,,,,,,0.3707,0.2437,0.8141,0.6461,1.4335,35.95,729,21,75,0.5588,0.4539,0.6666,0.2,0.1,0.1,0.2,0.0,0.4
final_ensemble,,,,,,,0.368,0.2424,0.813,0.6436,1.4286,35.76,728,22,75,0.5566,0.4517,0.6647,0.2,0.1,0.1,0.2,0.05,0.35
final_ensemble,,,,,,,0.3627,0.243,0.8066,0.6438,1.4278,35.73,727,23,75,0.5521,0.4506,0.6608,0.2,0.1,0.1,0.2,0.1,0.3
final_ensemble,,,,,,,0.3573,0.2443,0.8057,0.6427,1.4264,35.67,727,23,75,0.5489,0.4499,0.659,0.2,0.1,0.1,0.2,0.15,0.25
final_ensemble,,,,,,,0.3547,0.2451,0.8006,0.641,1.4248,35.58,725,25,75,0.5457,0.4495,0.6556,0.2,0.1,0.1,0.2,0.2,0.2
final_ensemble,,,,,,,0.3547,0.2414,0.7959,0.6194,1.4087,34.87,734,16,75,0.54,0.4448,0.6459,0.2,0.1,0.15,0.0,0.1,0.45
final_ensemble,,,,,,,0.352,0.2443,0.7919,0.6183,1.4161,34.99,733,17,75,0.5372,0.447,0.6432,0.2,0.1,0.15,0.0,0.15,0.4
final_ensemble,,,,,,,0.3547,0.2443,0.7909,0.6183,1.4147,34.92,733,17,75,0.5383,0.4475,0.6432,0.2,0.1,0.15,0.0,0.2,0.35
final_ensemble,,,,,,,0.36,0.244,0.8022,0.6285,1.418,35.18,732,18,75,0.5464,0.4491,0.653,0.2,0.1,0.15,0.05,0.05,0.45
final_ensemble,,,,,,,0.3547,0.244,0.8011,0.6296,1.4147,35.08,733,17,75,0.5436,0.4473,0.6518,0.2,0.1,0.15,0.05,0.1,0.4
final_ensemble,,,,,,,0.3547,0.2467,0.7996,0.6277,1.4202,35.18,733,17,75,0.5428,0.4497,0.6505,0.2,0.1,0.15,0.05,0.15,0.35
final_ensemble,,,,,,,0.3547,0.2453,0.8014,0.6299,1.4175,35.07,733,17,75,0.5437,0.4485,0.652,0.2,0.1,0.15,0.05,0.2,0.3
final_ensemble,,,,,,,0.368,0.2437,0.8124,0.645,1.4241,35.49,731,19,75,0.5567,0.4518,0.6649,0.2,0.1,0.15,0.1,0.0,0.45
final_ensemble,,,,,,,0.3653,0.2437,0.8102,0.6419,1.4241,35.47,731,19,75,0.5541,0.4512,0.6623,0.2,0.1,0.15,0.1,0.05,0.4
final_ensemble,,,,,,,0.3547,0.2437,0.8095,0.6394,1.4221,35.32,732,18,75,0.5481,0.4482,0.659,0.2,0.1,0.15,0.1,0.1,0.35
final_ensemble,,,,,,,0.344,0.244,0.8064,0.6316,1.4172,35.21,731,19,75,0.5402,0.445,0.6527,0.2,0.1,0.15,0.1,0.15,0.3
final_ensemble,,,,,,,0.344,0.244,0.8071,0.6309,1.4118,35.04,731,19,75,0.5403,0.4442,0.6528,0.2,0.1,0.15,0.1,0.2,0.25
final_ensemble,,,,,,,0.368,0.24,0.807,0.641,1.4221,35.5,732,18,75,0.5543,0.4493,0.6611,0.2,0.1,0.15,0.15,0.0,0.4
final_ensemble,,,,,,,0.3573,0.2398,0.8125,0.635,1.4164,35.36,730,20,75,0.5494,0.4457,0.6593,0.2,0.1,0.15,0.15,0.05,0.35
final_ensemble,,,,,,,0.352,0.2414,0.8124,0.6346,1.411,35.19,730,20,75,0.5466,0.4445,0.6581,0.2,0.1,0.15,0.15,0.1,0.3
final_ensemble,,,,,,,0.352,0.2414,0.8076,0.6279,1.4082,35.13,730,20,75,0.5439,0.4441,0.6536,0.2,0.1,0.15,0.15,0.15,0.25
final_ensemble,,,,,,,0.352,0.2416,0.8063,0.6281,1.4036,35.03,731,19,75,0.5435,0.4435,0.6531,0.2,0.1,0.15,0.15,0.2,0.2
final_ensemble,,,,,,,0.3627,0.2415,0.8098,0.6371,1.4205,35.46,730,20,75,0.5517,0.4486,0.6599,0.2,0.1,0.15,0.2,0.0,0.35
final_ensemble,,,,,,,0.3573,0.2419,0.8052,0.6366,1.4184,35.35,729,21,75,0.5475,0.4472,0.6566,0.2,0.1,0.15,0.2,0.05,0.3
final_ensemble,,,,,,,0.3547,0.2424,0.8043,0.6354,1.4176,35.34,728,22,75,0.5457,0.4468,0.6553,0.2,0.1,0.15,0.2,0.1,0.25
final_ensemble,,,,,,,0.352,0.2398,0.8033,0.6279,1.4052,35.04,728,22,75,0.5426,0.4427,0.6517,0.2,0.1,0.15,0.2,0.15,0.2
final_ensemble,,,,,,,0.352,0.2401,0.804,0.6279,1.4063,35.03,726,24,75,0.5428,0.443,0.652,0.2,0.1,0.15,0.2,0.2,0.15
final_ensemble,,,,,,,0.3573,0.2414,0.7944,0.6183,1.4074,34.79,734,16,75,0.5406,0.4453,0.6453,0.2,0.1,0.2,0.0,0.05,0.45
final_ensemble,,,,,,,0.3573,0.2416,0.794,0.6198,1.4093,34.83,733,17,75,0.5408,0.4457,0.6457,0.2,0.1,0.2,0.0,0.1,0.4
final_ensemble,,,,,,,0.36,0.2443,0.7948,0.6254,1.4106,34.77,733,17,75,0.5435,0.4482,0.6485,0.2,0.1,0.2,0.0,0.15,0.35
final_ensemble,,,,,,,0.352,0.2443,0.7925,0.6252,1.4106,34.79,733,17,75,0.5388,0.4462,0.6458,0.2,0.1,0.2,0.0,0.2,0.3
final_ensemble,,,,,,,0.3573,0.244,0.804,0.6273,1.418,35.16,732,18,75,0.5453,0.4484,0.6528,0.2,0.1,0.2,0.05,0.0,0.45
final_ensemble,,,,,,,0.352,0.2427,0.8022,0.6229,1.4126,35.01,732,18,75,0.5412,0.4455,0.6494,0.2,0.1,0.2,0.05,0.05,0.4
final_ensemble,,,,,,,0.352,0.2453,0.8044,0.6361,1.418,35.08,732,18,75,0.5445,0.4479,0.655,0.2,0.1,0.2,0.05,0.1,0.35
final_ensemble,,,,,,,0.3547,0.2453,0.801,0.6283,1.4153,35.0,732,18,75,0.5433,0.4481,0.6513,0.2,0.1,0.2,0.05,0.15,0.3
final_ensemble,,,,,,,0.3467,0.244,0.7977,0.6261,1.4131,34.93,731,19,75,0.5379,0.445,0.6474,0.2,0.1,0.2,0.05,0.2,0.25
final_ensemble,,,,,,,0.3627,0.2411,0.8106,0.6419,1.4172,35.25,731,19,75,0.5529,0.4479,0.662,0.2,0.1,0.2,0.1,0.0,0.4
final_ensemble,,,,,,,0.3547,0.2424,0.812,0.6387,1.418,35.23,732,18,75,0.5487,0.4468,0.6599,0.2,0.1,0.2,0.1,0.05,0.35
final_ensemble,,,,,,,0.3493,0.2427,0.8071,0.638,1.4131,35.16,731,19,75,0.5444,0.4449,0.6564,0.2,0.1,0.2,0.1,0.1,0.3
final_ensemble,,,,,,,0.3467,0.2427,0.8071,0.6314,1.4131,35.13,731,19,75,0.5418,0.4443,0.6535,0.2,0.1,0.2,0.1,0.15,0.25
final_ensemble,,,,,,,0.344,0.2429,0.8034,0.6314,1.4068,34.94,730,20,75,0.5393,0.4428,0.6513,0.2,0.1,0.2,0.1,0.2,0.2
final_ensemble,,,,,,,0.3573,0.2355,0.815,0.6419,1.3995,34.96,731,19,75,0.5515,0.4405,0.6629,0.2,0.1,0.2,0.15,0.0,0.35
final_ensemble,,,,,,,0.3547,0.2355,0.8141,0.6412,1.3899,34.75,731,19,75,0.5498,0.4385,0.6617,0.2,0.1,0.2,0.15,0.05,0.3
final_ensemble,,,,,,,0.352,0.2355,0.8109,0.641,1.3899,34.78,731,19,75,0.5475,0.4378,0.6597,0.2,0.1,0.2,0.15,0.1,0.25
final_ensemble,,,,,,,0.352,0.2395,0.8069,0.6343,1.394,34.77,731,19,75,0.5449,0.4408,0.6555,0.2,0.1,0.2,0.15,0.15,0.2
final_ensemble,,,,,,,0.3467,0.2393,0.8074,0.6347,1.3981,34.81,731,19,75,0.5425,0.44,0.6548,0.2,0.1,0.2,0.15,0.2,0.15
final_ensemble,,,,,,,0.3573,0.2365,0.8122,0.635,1.4014,35.0,730,20,75,0.5493,0.4414,0.6592,0.2,0.1,0.2,0.2,0.0,0.3
final_ensemble,,,,,,,0.352,0.2365,0.8068,0.6346,1.4,34.96,730,20,75,0.545,0.4399,0.6556,0.2,0.1,0.2,0.2,0.05,0.25
final_ensemble,,,,,,,0.352,0.2349,0.8046,0.6346,1.3912,34.71,731,19,75,0.5443,0.4376,0.6546,0.2,0.1,0.2,0.2,0.1,0.2
final_ensemble,,,,,,,0.3493,0.2359,0.8032,0.6279,1.3882,34.68,729,21,75,0.5412,0.4371,0.6511,0.2,0.1,0.2,0.2,0.15,0.15
final_ensemble,,,,,,,0.3573,0.2376,0.7931,0.6187,1.3962,34.49,732,18,75,0.5403,0.4413,0.6449,0.2,0.1,0.25,0.0,0.0,0.45
final_ensemble,,,,,,,0.3547,0.2376,0.7954,0.6265,1.3975,34.51,732,18,75,0.5413,0.4409,0.6481,0.2,0.1,0.25,0.0,0.05,0.4
final_ensemble,,,,,,,0.3547,0.2417,0.7942,0.6267,1.4022,34.59,731,19,75,0.541,0.444,0.6477,0.2,0.1,0.25,0.0,0.1,0.35
final_ensemble,,,,,,,0.344,0.2417,0.7924,0.6263,1.4016,34.59,732,18,75,0.535,0.4413,0.6446,0.2,0.1,0.25,0.0,0.15,0.3
final_ensemble,,,,,,,0.3307,0.2404,0.7882,0.6292,1.3989,34.53,732,18,75,0.5276,0.4367,0.6411,0.2,0.1,0.25,0.0,0.2,0.25
final_ensemble,,,,,,,0.3493,0.2378,0.8024,0.6281,1.3986,34.69,735,15,75,0.541,0.4398,0.6508,0.2,0.1,0.25,0.05,0.0,0.4
final_ensemble,,,,,,,0.352,0.2391,0.8057,0.6347,1.4019,34.76,734,16,75,0.5446,0.4417,0.6551,0.2,0.1,0.25,0.05,0.05,0.35
final_ensemble,,,,,,,0.352,0.2397,0.8041,0.6343,1.3997,34.71,733,17,75,0.5441,0.4418,0.6542,0.2,0.1,0.25,0.05,0.1,0.3
final_ensemble,,,,,,,0.344,0.2397,0.8005,0.6321,1.3984,34.62,733,17,75,0.5386,0.4396,0.6503,0.2,0.1,0.25,0.05,0.15,0.25
final_ensemble,,,,,,,0.3413,0.2382,0.7976,0.625,1.3921,34.53,732,18,75,0.5349,0.4371,0.6459,0.2,0.1,0.25,0.05,0.2,0.2
final_ensemble,,,,,,,0.352,0.2394,0.8059,0.6388,1.4065,34.96,733,17,75,0.5455,0.4426,0.6566,0.2,0.1,0.25,0.1,0.0,0.35
final_ensemble,,,,,,,0.3467,0.2399,0.8078,0.6382,1.4036,34.92,731,19,75,0.5433,0.4412,0.6562,0.2,0.1,0.25,0.1,0.05,0.3
final_ensemble,,,,,,,0.3413,0.2399,0.8067,0.6381,1.4041,34.93,730,20,75,0.5403,0.4399,0.6546,0.2,0.1,0.25,0.1,0.1,0.25
final_ensemble,,,,,,,0.3387,0.2384,0.8045,0.6381,1.3953,34.66,731,19,75,0.5383,0.437,0.6531,0.2,0.1,0.25,0.1,0.15,0.2
final_ensemble,,,,,,,0.336,0.2398,0.8005,0.6314,1.3912,34.59,731,19,75,0.5344,0.4366,0.6484,0.2,0.1,0.25,0.1,0.2,0.15
final_ensemble,,,,,,,0.344,0.2365,0.8128,0.6397,1.3907,34.8,732,18,75,0.5438,0.4365,0.6585,0.2,0.1,0.25,0.15,0.0,0.3
